
BATIMENT0000000354798876;POLYGON Z ((352503.5 6792077.4 32.4, 352512.4 6792075.5 37.8, 352555.9 6792064.9 37.8, 352554.1 6792057.2 37.8, 352552.8 6792051.7 32.5, 352549.9 6792052.5 37.6, 352525.8 6792058 37.8, 352522.6 6792043.6 32.8, 352512.7 6792045.9 32.8, 352516.2 6792060.3 37.9, 352500 6792064.3 37.9, 352501.8 6792071.4 37.9, 352503.5 6792077.4 32.4));
BATIMENT0000000354801495;POLYGON Z ((352188.9 6791259.5 31.9, 352192.2 6791256.4 38, 352193.6 6791255.2 40.3, 352200.4 6791249.1 40.3, 352188.6 6791235.7 40.3, 352185 6791231.8 35.3, 352184.2 6791231.4 35.3, 352183.7 6791231.7 35.3, 352183.3 6791232.5 35.3, 352183.1 6791235.4 38.1, 352181.5 6791235.2 38.1, 352181 6791241.5 37.6, 352176.5 6791245.5 31.8, 352188.9 6791259.5 31.9));
BATIMENT0000000354801282;POLYGON Z ((352606.6 6791152.6 36.2, 352608 6791154.5 38.4, 352614.7 6791162.4 38.4, 352616.6 6791164.8 36.2, 352629.4 6791153.9 36.2, 352619 6791141.2 36.2, 352606.6 6791152.6 36.2));
BATIMENT0000000354801500;POLYGON Z ((352253.1 6791274 39, 352255.8 6791271.5 41.4, 352256.8 6791270.7 41.4, 352260.7 6791275.1 41.4, 352261.9 6791274.3 44.2, 352265.7 6791271 44.2, 352267.6 6791273 41.6, 352270.4 6791270.4 41.6, 352271 6791270.9 41.6, 352272.8 6791269.2 41.6, 352262.5 6791257.8 41.6, 352238.2 6791231.1 38.6, 352231.8 6791237.1 38.6, 352235.8 6791241.4 40.9, 352234.7 6791242.5 40.9, 352231.7 6791245.1 38.6, 352235.8 6791249.5 40.7, 352241.5 6791255.5 40.7, 352238.7 6791258.2 38, 352240.9 6791260.8 38, 352243.8 6791258.2 40.7, 352244.6 6791257.5 44.3, 352246.7 6791259.7 44.3, 352250.5 6791256.3 44.2, 352256.6 6791263 44.2, 352253.8 6791265.4 44.2, 352252 6791267.3 41.1, 352253.6 6791268.8 41.1, 352250.7 6791271.4 39, 352253.1 6791274 39));
BATIMENT0000000354798886;POLYGON Z ((352519.7 6792043.9 45.9, 352531.5 6792041.2 45.9, 352531.2 6792039.9 45.9, 352543.2 6792037.2 45.9, 352543.5 6792038.3 45.9, 352555 6792035.7 45.9, 352567 6792033.1 46.3, 352571.1 6792050.2 46.3, 352582.9 6792047.3 46.3, 352574.4 6792012.4 46.3, 352562.7 6792015.2 46.3, 352548.3 6792018.8 46.6, 352492.2 6792032.3 46.6, 352480.5 6792035.3 40.2, 352484.4 6792051.2 40.3, 352496.2 6792048.5 45.8, 352496.4 6792049.6 45.8, 352519.7 6792043.9 45.9));
BATIMENT0000000354801502;POLYGON Z ((352270.2 6791286.5 40.5, 352276.5 6791293.5 40.6, 352274.5 6791295.4 40.6, 352278.6 6791299.8 40.6, 352280.6 6791298 40.6, 352283.1 6791300.4 47.3, 352281.2 6791302.1 47.3, 352284.6 6791305.8 47.3, 352286.3 6791304.3 47.3, 352301.5 6791321.5 44, 352305.6 6791317.5 47.3, 352308 6791315.4 47.3, 352306.6 6791313.6 47.3, 352308 6791312.5 47.3, 352310 6791310.6 44.3, 352305.4 6791305.8 44.2, 352303.6 6791307.6 47.2, 352299 6791302.5 47.2, 352301.1 6791300.6 44.4, 352297.3 6791296.3 44.4, 352295.3 6791298.2 47.2, 352291.1 6791293.6 46.8, 352288.4 6791290.7 44.5, 352290.3 6791289 44.5, 352288 6791286.5 44.5, 352286.2 6791288.1 44.5, 352281.9 6791283.4 44.5, 352283.8 6791281.8 41.7, 352281.6 6791279.2 41.8, 352279.8 6791280.7 44.1, 352279.1 6791279.9 44.1, 352278.3 6791279 41.1, 352270.2 6791286.5 40.5));
BATIMENT0000000354801473;POLYGON Z ((352324.9 6791375.4 47, 352332.9 6791378 47.1, 352339.6 6791378 47.1, 352341.9 6791373.5 47.1, 352343.9 6791363.6 47.1, 352340.2 6791361.2 47.1, 352331.7 6791359.2 47.1, 352328.1 6791364.4 47.1, 352324.9 6791375.4 47));
BATIMENT0000000354801503;POLYGON Z ((352206 6791260 39.3, 352202.9 6791262.9 42.2, 352200.5 6791265.1 44.3, 352197.4 6791267.9 44.3, 352197.1 6791268.6 44.3, 352197.1 6791269.6 44.3, 352198.1 6791270.9 44.3, 352206.5 6791280.2 44.3, 352207.9 6791279.5 47.3, 352209.2 6791283.4 47.7, 352212.3 6791287 47.6, 352214.8 6791284.5 47.6, 352218.6 6791288.6 47.7, 352217.3 6791289.9 47.6, 352218.7 6791294.2 47.6, 352226 6791302.1 47.6, 352227.3 6791301.1 47.6, 352231.2 6791305.6 47.6, 352241.7 6791296.2 47.6, 352245.6 6791292.8 42.1, 352244.3 6791290.8 42.1, 352239.3 6791293.6 47.7, 352236.5 6791292.7 47.7, 352232.7 6791289.2 47.7, 352230.3 6791286.3 47.7, 352226.1 6791281.7 44.7, 352225.1 6791282.9 47.8, 352221.2 6791286.2 47.8, 352219.1 6791284.2 47.8, 352222.3 6791281.4 43.6, 352220.4 6791279.4 47.3, 352220.9 6791278.8 47.3, 352216.6 6791271.4 42.8, 352208.1 6791265.5 42.7, 352206.4 6791264.7 42.4, 352208.2 6791262.2 39.1, 352206 6791260 39.3));
BATIMENT0000000354801505;POLYGON Z ((352161.9 6791280.2 48, 352165.4 6791280.3 32, 352165.9 6791275.2 43.6, 352168.8 6791275.4 43.6, 352170.1 6791263.6 43.6, 352168.8 6791263.4 45.9, 352169.4 6791257.7 45.9, 352169.9 6791254.8 43.6, 352171.4 6791255.1 43.6, 352172.7 6791245.6 43.6, 352171.2 6791245.3 45.9, 352171.8 6791239.3 45.9, 352173.5 6791239.6 43.5, 352175.1 6791227.8 43.5, 352172.1 6791227.4 45.5, 352172.8 6791223 45.5, 352167.7 6791221.9 45.5, 352165.2 6791221.1 42.7, 352164 6791226.2 46.1, 352163.3 6791228.7 48.2, 352162.2 6791232.4 48.2, 352160.9 6791237.7 45.6, 352160.2 6791240.6 48.6, 352159.5 6791243.7 48.5, 352158.3 6791249.6 46, 352157.7 6791251.8 48.7, 352157.2 6791255.6 48.4, 352156.2 6791261.4 46.1, 352155.9 6791263.9 48.3, 352155.4 6791267.6 48.3, 352154.6 6791273.5 46.3, 352154.3 6791275.7 48.5, 352153.9 6791279.5 48.3, 352161.9 6791280.2 48));
BATIMENT0000000354801499;POLYGON Z ((352188.5 6791293.9 48.4, 352174.4 6791294.1 48.6, 352174.3 6791296 48.6, 352155.2 6791296 48.6, 352155.1 6791304.6 48.7, 352155.4 6791308.2 40.8, 352162.2 6791307.8 49.1, 352162.1 6791311.2 49.2, 352158.1 6791311.1 49.2, 352157.8 6791336.7 49.2, 352160.9 6791339.9 49.2, 352162 6791338.9 49.2, 352165.6 6791342.9 49.2, 352164.3 6791343.8 49.2, 352175.2 6791355.3 49.2, 352200.9 6791333.2 48.4, 352188.5 6791318.9 48.4, 352188.5 6791293.9 48.4));
