
BATIMENT0000000297119729;POLYGON Z ((352049.5 6789221.8 43, 352047 6789220.8 43, 352045.1 6789225.6 43, 352047.4 6789226.7 43, 352049.5 6789221.8 43));
BATIMENT0000000297120059;POLYGON Z ((352145.3 6789112.7 30.5, 352145.3 6789108.7 30.5, 352142.2 6789108.8 30.5, 352142.2 6789112.6 30.5, 352144.9 6789112.7 30.5, 352145.3 6789112.7 30.5));
BATIMENT0000000297121313;POLYGON Z ((352272.3 6789029.7 -1000, 352272.4 6789029.5 -1000, 352271.7 6789029.3 -1000, 352272.4 6789026.4 -1000, 352272.6 6789023.2 -1000, 352273.2 6789023.2 -1000, 352273.1 6789022.9 -1000, 352266.8 6789023 -1000, 352266.8 6789023.3 -1000, 352267.4 6789023.3 -1000, 352267.4 6789024.3 -1000, 352266.8 6789027.8 -1000, 352266.2 6789027.6 -1000, 352266.2 6789027.9 -1000, 352272.3 6789029.7 -1000));
BATIMENT0000000297093567;POLYGON Z ((352002.2 6788964.5 31.7, 352007.5 6788964.1 31.7, 352007.3 6788954.7 31.7, 352004.7 6788954.8 31.7, 352004.7 6788958.6 31.7, 352002 6788958.7 31.7, 352002.2 6788964.5 31.7));
BATIMENT0000000297093850;POLYGON Z ((352143.8 6788956.6 30.6, 352143.9 6788958.6 30.6, 352146.2 6788958.5 30.6, 352145.7 6788956.5 30.6, 352143.8 6788956.6 30.6));
BATIMENT0000000297095362;POLYGON Z ((352243.3 6788932.3 39.2, 352248 6788932.1 39.2, 352248 6788931.3 39.2, 352256.3 6788930.9 39.2, 352256.1 6788926.4 39.2, 352243.6 6788926.7 39.2, 352243.1 6788926.7 39.2, 352243.3 6788932.3 39.2));
BATIMENT0000000297095364;POLYGON Z ((352230.5 6788891.8 42.9, 352238.8 6788891.4 42.9, 352238.8 6788892 42.9, 352242 6788891.8 42.9, 352243.6 6788926.7 42.9, 352256.1 6788926.4 42.9, 352254.7 6788890.7 42.9, 352272.4 6788889.8 42.9, 352272.4 6788890.5 42.9, 352275.7 6788890.4 42.9, 352276.7 6788914.4 42.9, 352276.3 6788914.4 42.9, 352276.6 6788920 42.9, 352281.2 6788919.7 42.9, 352281.1 6788919.1 42.9, 352289.4 6788918.7 42.9, 352288.9 6788907.3 42.9, 352288.8 6788903.4 42.9, 352309.4 6788902.6 42.9, 352309.5 6788906.4 42.9, 352309.6 6788908.3 42.9, 352314.7 6788908.1 42.9, 352314.7 6788907.3 42.9, 352323.1 6788906.8 42.9, 352322.8 6788898 42.9, 352322.2 6788884.5 42.9, 352321.8 6788875.4 42.9, 352309 6788875.9 42.9, 352309 6788876.4 42.9, 352287.4 6788877.3 42.9, 352287.4 6788876.8 42.9, 352275.5 6788877.3 42.9, 352275.5 6788877.8 42.9, 352253.6 6788878.7 42.9, 352253.6 6788878.2 42.9, 352241.6 6788878.8 42.9, 352241.6 6788879.2 42.9, 352229.9 6788879.7 42.9, 352230.5 6788891.8 42.9));
BATIMENT0000000297095363;POLYGON Z ((352288.9 6788907.3 32.5, 352309.5 6788906.4 32.5, 352309.4 6788902.6 32.5, 352288.8 6788903.4 32.5, 352288.9 6788907.3 32.5));
BATIMENT0000000297119050;POLYGON Z ((351754 6789276 41.6, 351758.2 6789275.6 41.6, 351759.7 6789284.8 41.6, 351771.8 6789283.1 41.6, 351769.3 6789273.3 41.6, 351762.2 6789274.5 41.6, 351760.5 6789256.6 41.6, 351761.4 6789254.6 41.6, 351756.2 6789252.1 41.6, 351751.8 6789252.1 41.6, 351753 6789264.1 41.6, 351751.5 6789264.2 41.6, 351751.9 6789269.1 41.6, 351753.4 6789269.2 41.6, 351754 6789276 41.6));
BATIMENT0000000297088669;POLYGON Z ((351980.1 6788938.9 30.5, 351975.4 6788938.8 30.5, 351975.3 6788944.5 30.5, 351975.3 6788944.8 30.5, 351976.6 6788944.7 30.5, 351976.6 6788945.5 30.5, 351980.2 6788945.5 30.5, 351980.4 6788940.4 30.5, 351980.4 6788939 30.5, 351980.1 6788938.9 30.5));
